Airline ID,Airline Code,Flight Number,Departure Airport Code,Arrival Airport code,Air Time,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Delay In Minutes
308478194,US,594,BOI,PHX,104,19:33:00+00,19:38:00+00,21:17:00+00,21:22:00+00,10
308536730,US,594,PHX,IAH,133,22:17:00+00,22:32:00+00,00:30:00+00,00:38:00+00,23
308547602,US,595,STL,PHX,159,12:34:00+00,12:46:00+00,15:13:00+00,15:35:00+00,34
308536987,US,595,PHX,SJC,87,17:02:00+00,17:23:00+00,18:29:00+00,18:54:00+00,46
308536802,US,596,PHX,MCI,131,01:57:00+00,02:03:00+00,04:08:00+00,04:13:00+00,11
308536986,US,597,PHX,SJC,87,20:39:00+00,20:46:00+00,22:06:00+00,22:14:00+00,15
308494972,US,597,DTW,PHX,209,15:33:00+00,15:37:00+00,19:02:00+00,19:12:00+00,14
308536985,US,599,PHX,SJC,87,23:42:00+00,00:33:00+00,01:09:00+00,01:59:00+00,-1339
308522495,US,599,MCI,PHX,133,20:04:00+00,20:07:00+00,22:17:00+00,22:26:00+00,12
308536962,US,600,PHX,SEA,142,14:38:00+00,14:44:00+00,17:00:00+00,17:12:00+00,18
308543947,US,601,SFO,PHX,96,00:18:00+00,00:51:00+00,01:54:00+00,02:36:00+00,75
308536988,US,601,PHX,SJC,87,03:23:00+00,03:40:00+00,04:50:00+00,05:06:00+00,33
308536748,US,602,PHX,LAS,42,15:00:00+00,15:06:00+00,15:42:00+00,15:55:00+00,19
308532690,US,602,ORD,PHX,178,10:19:00+00,10:26:00+00,13:17:00+00,13:30:00+00,20
308543277,US,603,SEA,PHL,269,18:19:00+00,18:48:00+00,22:48:00+00,23:24:00+00,65
308536461,US,603,PHL,SEA,302,11:39:00+00,12:03:00+00,16:41:00+00,17:20:00+00,63
308536886,US,604,PHX,PDX,135,20:52:00+00,21:00:00+00,23:07:00+00,23:14:00+00,15
308497574,US,604,EWR,PHX,257,14:33:00+00,14:34:00+00,18:50:00+00,19:06:00+00,17
308480938,US,605,BWI,PHX,240,11:15:00+00,12:38:00+00,15:15:00+00,16:47:00+00,175
308536462,US,606,PHL,SEA,306,22:02:00+00,22:39:00+00,03:08:00+00,03:57:00+00,86
308498851,US,606,FLL,PHL,132,18:05:00+00,18:00:00+00,20:17:00+00,20:34:00+00,12
308536560,US,610,PHX,ATL,201,16:10:00+00,16:47:00+00,19:31:00+00,20:03:00+00,69
308545585,US,610,SJC,PHX,91,13:24:00+00,13:34:00+00,14:55:00+00,15:04:00+00,19
308536561,US,612,PHX,ATL,201,19:30:00+00,19:43:00+00,22:51:00+00,23:01:00+00,23
308543282,US,612,SEA,PHX,144,15:34:00+00,15:46:00+00,17:58:00+00,18:11:00+00,25
308536562,US,614,PHX,ATL,200,22:22:00+00,22:47:00+00,01:42:00+00,01:58:00+00,41
308543283,US,614,SEA,PHX,143,18:28:00+00,18:40:00+00,20:51:00+00,21:01:00+00,22
308486792,US,615,CMH,PHX,206,22:05:00+00,22:01:00+00,01:31:00+00,01:30:00+00,-5
308536624,US,617,PHX,CMH,203,15:55:00+00,16:25:00+00,19:18:00+00,19:49:00+00,61
308510893,US,621,JFK,PHX,259,10:50:00+00,10:54:00+00,15:09:00+00,15:17:00+00,12
308537031,US,621,PHX,SNA,54,17:21:00+00,17:36:00+00,18:15:00+00,18:32:00+00,32
308536743,US,622,PHX,JFK,252,22:07:00+00,22:23:00+00,02:19:00+00,02:48:00+00,45
308541662,US,622,SAN,PHX,54,19:51:00+00,20:02:00+00,20:45:00+00,20:53:00+00,19
308536392,US,623,PHL,PHX,250,11:00:00+00,11:02:00+00,15:10:00+00,15:22:00+00,14
308536925,US,623,PHX,SAN,48,17:19:00+00,17:41:00+00,18:07:00+00,18:30:00+00,45
308536901,US,624,PHX,PHL,249,22:00:00+00,22:14:00+00,02:09:00+00,02:19:00+00,24
308546757,US,624,SNA,PHX,57,19:45:00+00,20:07:00+00,20:42:00+00,21:03:00+00,43
308536926,US,625,PHX,SAN,48,21:00:00+00,21:09:00+00,21:48:00+00,21:57:00+00,18
308510895,US,625,JFK,PHX,260,14:38:00+00,15:06:00+00,18:58:00+00,19:30:00+00,60
308536845,US,627,PHX,OAK,93,03:13:00+00,03:16:00+00,04:46:00+00,04:45:00+00,2
308497575,US,627,EWR,PHX,258,21:00:00+00,20:55:00+00,01:18:00+00,01:15:00+00,-8
308536823,US,628,PHX,MKE,175,01:43:00+00,02:03:00+00,04:38:00+00,05:08:00+00,50
308546761,US,628,SNA,PHX,57,23:30:00+00,23:47:00+00,00:27:00+00,00:58:00+00,48
308510894,US,629,JFK,PHX,260,20:39:00+00,20:51:00+00,00:59:00+00,01:19:00+00,32
308486265,US,629,CLT,JFK,80,17:37:00+00,17:37:00+00,18:57:00+00,19:01:00+00,4
308491859,US,629,DFW,CLT,131,13:41:00+00,13:49:00+00,15:52:00+00,15:56:00+00,12
308537032,US,629,PHX,SNA,54,03:17:00+00,03:17:00+00,04:11:00+00,04:06:00+00,-5
308525398,US,630,MKE,PHX,180,12:25:00+00,12:39:00+00,15:25:00+00,15:49:00+00,38
308536920,US,630,PHX,RNO,79,17:03:00+00,17:37:00+00,18:22:00+00,19:01:00+00,73
308536618,US,631,PHX,CLT,225,15:41:00+00,15:54:00+00,19:26:00+00,19:29:00+00,16
308530821,US,632,OAK,PHX,96,13:15:00+00,13:12:00+00,14:51:00+00,14:42:00+00,-12
308536905,US,632,PHX,PIT,220,16:04:00+00,16:40:00+00,19:44:00+00,20:16:00+00,68
308536904,US,634,PHX,PIT,220,22:04:00+00,22:20:00+00,01:44:00+00,02:00:00+00,32
308534662,US,634,PDX,PHX,134,18:32:00+00,18:35:00+00,20:46:00+00,20:52:00+00,9
308536708,US,635,PHX,FLL,259,16:01:00+00,16:14:00+00,20:20:00+00,20:26:00+00,19
308546320,US,635,SLC,PHX,73,13:20:00+00,13:19:00+00,14:33:00+00,14:40:00+00,6
308536749,US,636,PHX,LAS,42,00:00:00+00,00:09:00+00,00:42:00+00,01:47:00+00,74
308532684,US,636,ORD,PHX,178,19:22:00+00,19:53:00+00,22:20:00+00,22:59:00+00,70
308516385,US,637,LAX,PHL,286,07:57:00+00,07:50:00+00,12:43:00+00,12:37:00+00,-13
308536863,US,638,PHX,ONT,48,21:05:00+00,21:20:00+00,21:53:00+00,22:17:00+00,39
308479056,US,638,BOS,PHX,284,14:25:00+00,14:25:00+00,19:09:00+00,19:20:00+00,11
308536862,US,639,PHX,ONT,48,03:00:00+00,03:02:00+00,03:48:00+00,03:49:00+00,3
308508837,US,639,IND,PHX,188,22:15:00+00,22:17:00+00,01:23:00+00,01:28:00+00,7
308536867,US,641,PHX,ONT,48,14:58:00+00,15:08:00+00,15:46:00+00,15:59:00+00,23
308508836,US,641,IND,PHX,185,10:13:00+00,10:22:00+00,13:18:00+00,13:34:00+00,25
308536652,US,642,PHX,DEN,79,22:05:00+00,22:41:00+00,23:24:00+00,00:07:00+00,-1361
308531566,US,642,ONT,PHX,55,19:45:00+00,20:17:00+00,20:40:00+00,21:23:00+00,75
308515466,US,643,LAS,CLT,234,06:04:00+00,06:14:00+00,09:58:00+00,10:08:00+00,20
308486271,US,643,CLT,LAS,231,00:24:00+00,00:37:00+00,04:15:00+00,04:59:00+00,57
308536868,US,644,PHX,ONT,48,00:06:00+00,00:13:00+00,00:54:00+00,01:13:00+00,26
308547603,US,644,STL,PHX,161,19:49:00+00,19:51:00+00,22:30:00+00,22:34:00+00,6
308536754,US,646,PHX,LAS,42,17:01:00+00,17:09:00+00,17:43:00+00,17:52:00+00,17
308494974,US,646,DTW,PHX,209,11:55:00+00,11:56:00+00,15:24:00+00,15:47:00+00,24
308536864,US,647,PHX,ONT,48,17:21:00+00,17:54:00+00,18:09:00+00,18:43:00+00,67
308543935,US,648,SFO,PHL,293,13:25:00+00,13:29:00+00,18:18:00+00,18:41:00+00,27
308536654,US,649,PHX,DFW,114,16:02:00+00,16:23:00+00,17:56:00+00,18:18:00+00,43
308541649,US,649,SAN,PHX,54,13:37:00+00,13:55:00+00,14:31:00+00,14:48:00+00,35
308537025,US,650,PHX,SNA,53,14:47:00+00,14:56:00+00,15:40:00+00,15:49:00+00,18
308486272,US,651,CLT,LAS,230,22:17:00+00,22:53:00+00,02:07:00+00,03:19:00+00,108
308537019,US,652,PHX,SMF,90,20:39:00+00,21:26:00+00,22:09:00+00,23:03:00+00,101
308492391,US,652,DFW,PHX,126,17:15:00+00,18:11:00+00,19:21:00+00,20:12:00+00,107
308478755,US,653,BOS,CLT,101,13:49:00+00,13:57:00+00,15:30:00+00,15:32:00+00,10
308536692,US,653,PHX,EWR,247,22:32:00+00,22:43:00+00,02:39:00+00,02:59:00+00,31
308486455,US,653,CLT,PHX,211,17:08:00+00,17:18:00+00,20:39:00+00,20:59:00+00,30
308536937,US,654,PHX,SAN,48,00:06:00+00,00:26:00+00,00:54:00+00,01:16:00+00,42
308492390,US,654,DFW,PHX,118,20:36:00+00,20:44:00+00,22:34:00+00,22:45:00+00,19
308536983,US,656,PHX,SFO,94,03:25:00+00,03:34:00+00,04:59:00+00,05:07:00+00,17
308486454,US,656,CLT,PHX,214,22:01:00+00,22:01:00+00,01:35:00+00,01:48:00+00,13
308485951,US,657,CLT,ATL,44,17:26:00+00,17:56:00+00,18:10:00+00,18:44:00+00,64
308480760,US,657,BWI,CLT,54,14:41:00+00,14:38:00+00,15:35:00+00,15:33:00+00,-5
308515465,US,658,LAS,CLT,236,18:19:00+00,18:35:00+00,22:15:00+00,22:26:00+00,27
308486270,US,658,CLT,LAS,228,11:55:00+00,12:51:00+00,15:43:00+00,16:45:00+00,118
308543945,US,659,SFO,PHX,96,22:54:00+00,22:59:00+00,00:30:00+00,00:44:00+00,19
308536464,US,659,PHL,SFO,303,14:18:00+00,14:44:00+00,19:21:00+00,19:54:00+00,59
308536731,US,659,PHX,IAH,133,01:52:00+00,02:01:00+00,04:05:00+00,04:17:00+00,21
308531461,US,660,OMA,PHX,134,19:55:00+00,20:10:00+00,22:09:00+00,22:33:00+00,39
308537034,US,660,PHX,SNA,53,00:01:00+00,00:06:00+00,00:54:00+00,01:10:00+00,21
308546762,US,661,SNA,PHX,57,02:20:00+00,02:14:00+00,03:17:00+00,03:16:00+00,-7
308537024,US,662,PHX,SNA,53,20:52:00+00,21:07:00+00,21:45:00+00,22:07:00+00,37
308515721,US,662,LAS,PHX,50,18:47:00+00,18:56:00+00,19:37:00+00,19:45:00+00,17
308490394,US,665,DCA,SAN,271,12:59:00+00,13:15:00+00,17:30:00+00,17:51:00+00,37
308536898,US,668,PHX,PHL,247,05:53:00+00,06:07:00+00,10:00:00+00,10:13:00+00,27
308536444,US,669,PHL,SAN,288,22:02:00+00,22:08:00+00,02:50:00+00,03:04:00+00,20
308534657,US,669,PDX,PHL,274,15:23:00+00,15:22:00+00,19:57:00+00,20:06:00+00,8
308536380,US,670,PHL,PDX,316,22:03:00+00,22:04:00+00,03:19:00+00,03:21:00+00,3
308543278,US,670,SEA,PHL,270,15:52:00+00,15:51:00+00,20:22:00+00,20:35:00+00,12
308536890,US,671,PHX,PDX,136,03:25:00+00,03:28:00+00,05:41:00+00,05:41:00+00,3
308479054,US,671,BOS,PHX,282,20:43:00+00,21:04:00+00,01:25:00+00,01:51:00+00,47
308473824,US,677,AUS,PHX,129,20:31:00+00,20:33:00+00,22:40:00+00,22:32:00+00,-6
308480937,US,678,BWI,PHX,243,21:25:00+00,21:28:00+00,01:28:00+00,01:44:00+00,19
308537271,US,679,PIT,PHX,220,11:30:00+00,11:30:00+00,15:10:00+00,15:15:00+00,5
308536587,US,679,PHX,BOI,98,16:49:00+00,16:58:00+00,18:27:00+00,18:39:00+00,21
308515715,US,680,LAS,PHL,257,14:05:00+00,14:07:00+00,18:22:00+00,18:23:00+00,3
308472402,US,681,ATL,CLT,44,14:53:00+00,14:58:00+00,15:37:00+00,15:41:00+00,9
308486142,US,681,CLT,EWR,76,17:23:00+00,17:23:00+00,18:39:00+00,18:47:00+00,8
308498854,US,682,FLL,PHX,244,21:30:00+00,21:31:00+00,01:34:00+00,01:37:00+00,4
308536691,US,685,PHX,EWR,248,19:19:00+00,19:29:00+00,23:27:00+00,23:51:00+00,34
308534661,US,685,PDX,PHX,134,15:54:00+00,15:59:00+00,18:08:00+00,18:14:00+00,11
308536978,US,686,PHX,SFO,93,00:06:00+00,00:14:00+00,01:39:00+00,01:46:00+00,15
308497573,US,686,EWR,PHX,257,17:59:00+00,18:08:00+00,22:16:00+00,22:41:00+00,34
308486136,US,686,CLT,EWR,76,15:28:00+00,15:33:00+00,16:44:00+00,17:04:00+00,25
308507313,US,686,IAH,CLT,128,12:08:00+00,12:12:00+00,14:16:00+00,14:24:00+00,12
308536694,US,687,PHX,EWR,249,16:05:00+00,16:29:00+00,20:14:00+00,20:53:00+00,63
308497293,US,687,EWR,CLT,70,21:38:00+00,21:59:00+00,22:48:00+00,23:12:00+00,45
308486223,US,687,CLT,IAH,114,00:30:00+00,00:36:00+00,02:24:00+00,02:36:00+00,18
308543279,US,688,SEA,PHL,269,20:42:00+00,21:12:00+00,01:11:00+00,01:47:00+00,66
308536460,US,688,PHL,SEA,304,13:45:00+00,13:53:00+00,18:49:00+00,19:01:00+00,20
308507709,US,691,IAH,PHX,142,23:25:00+00,23:17:00+00,01:47:00+00,01:34:00+00,-21
308536792,US,691,PHX,LGB,52,03:15:00+00,03:27:00+00,04:07:00+00,04:19:00+00,24
308490357,US,694,DCA,PHX,236,14:43:00+00,15:02:00+00,18:39:00+00,19:08:00+00,48
308536358,US,695,PHL,ORD,96,00:50:00+00,00:59:00+00,02:26:00+00,02:40:00+00,23
308536899,US,695,PHX,PHL,248,19:18:00+00,19:37:00+00,23:26:00+00,23:47:00+00,40
308546760,US,695,SNA,PHX,57,17:05:00+00,17:03:00+00,18:02:00+00,17:57:00+00,-7
308515464,US,696,LAS,CLT,237,16:28:00+00,16:37:00+00,20:25:00+00,20:34:00+00,18
308516381,US,700,LAX,PHL,281,13:40:00+00,13:57:00+00,18:21:00+00,18:46:00+00,42
308536258,US,701,PHL,LAX,287,20:13:00+00,20:37:00+00,01:00:00+00,01:31:00+00,55
308532665,US,702,ORD,PHL,92,21:24:00+00,21:41:00+00,22:56:00+00,23:13:00+00,34
308515967,US,704,LAX,CLT,263,14:31:00+00,14:48:00+00,18:54:00+00,19:09:00+00,32
308522600,US,706,MCO,CLT,76,21:22:00+00,21:21:00+00,22:38:00+00,22:41:00+00,2
308486327,US,707,CLT,MCO,69,18:51:00+00,19:02:00+00,20:00:00+00,20:06:00+00,17
308485977,US,708,CLT,BDL,91,11:44:00+00,11:59:00+00,13:15:00+00,13:29:00+00,29
308537165,US,708,PIT,CLT,65,09:30:00+00,09:33:00+00,10:35:00+00,10:32:00+00,0
308543934,US,710,SFO,PHL,296,15:20:00+00,15:54:00+00,20:16:00+00,20:44:00+00,62
308536469,US,711,PHL,SFO,307,20:03:00+00,20:18:00+00,01:10:00+00,01:31:00+00,36
308551944,US,712,TPA,DCA,113,12:40:00+00,12:39:00+00,14:33:00+00,14:40:00+00,6
308486371,US,713,CLT,MSP,130,15:30:00+00,15:38:00+00,17:40:00+00,17:50:00+00,18
308549537,US,713,SYR,CLT,96,12:30:00+00,12:25:00+00,14:06:00+00,13:54:00+00,-17
308536900,US,714,PHX,PHL,250,16:02:00+00,16:11:00+00,20:12:00+00,20:15:00+00,12
308516382,US,716,LAX,PHL,280,15:31:00+00,15:39:00+00,20:11:00+00,20:29:00+00,26
308525087,US,718,MIA,PHL,135,17:58:00+00,18:07:00+00,20:13:00+00,20:37:00+00,33
308536324,US,719,PHL,MIA,139,21:37:00+00,22:06:00+00,23:56:00+00,00:13:00+00,-1394
308486530,US,721,CLT,SFO,272,22:27:00+00,22:34:00+00,02:59:00+00,03:13:00+00,21
308479041,US,722,BOS,PHL,57,22:38:00+00,22:47:00+00,23:35:00+00,23:51:00+00,25
308536027,US,723,PHL,BOS,47,20:20:00+00,20:36:00+00,21:07:00+00,21:29:00+00,38
308491860,US,724,DFW,CLT,132,18:55:00+00,18:55:00+00,21:07:00+00,21:00:00+00,-7
308486107,US,725,CLT,DFW,118,19:04:00+00,19:03:00+00,21:02:00+00,21:10:00+00,7
308479044,US,728,BOS,PHL,57,23:38:00+00,23:44:00+00,00:35:00+00,00:42:00+00,13
308536030,US,729,PHL,BOS,47,21:25:00+00,21:27:00+00,22:12:00+00,22:20:00+00,10
308524856,US,730,MIA,CLT,98,19:00:00+00,19:10:00+00,20:38:00+00,20:45:00+00,17
308486355,US,731,CLT,MIA,97,20:19:00+00,20:22:00+00,21:56:00+00,21:45:00+00,-8
308536419,US,732,PHL,RDU,55,17:43:00+00,17:41:00+00,18:38:00+00,18:39:00+00,-1
308540191,US,732,RDU,PHL,53,19:45:00+00,19:38:00+00,20:38:00+00,20:40:00+00,-5
308522786,US,734,MCO,PHL,121,21:10:00+00,21:08:00+00,23:11:00+00,23:22:00+00,9
308536289,US,735,PHL,MCO,117,20:01:00+00,20:05:00+00,21:58:00+00,21:55:00+00,1
308516404,US,736,LAX,PHX,63,00:56:00+00,00:57:00+00,01:59:00+00,02:09:00+00,11
308479048,US,738,BOS,PHL,58,21:42:00+00,21:45:00+00,22:40:00+00,22:44:00+00,7
308536036,US,739,PHL,BOS,47,19:26:00+00,19:45:00+00,20:13:00+00,20:35:00+00,41
308536184,US,743,PHL,FLL,140,19:51:00+00,19:49:00+00,22:11:00+00,21:52:00+00,-21
308524851,US,748,MIA,CLT,98,15:50:00+00,15:52:00+00,17:28:00+00,17:39:00+00,13
308486162,US,749,CLT,FLL,104,18:41:00+00,18:50:00+00,20:25:00+00,20:15:00+00,-1
308490354,US,750,DCA,PHL,24,19:27:00+00,19:33:00+00,19:51:00+00,19:59:00+00,14
308536100,US,751,PHL,CLT,63,19:31:00+00,19:40:00+00,20:34:00+00,20:52:00+00,27
308522778,US,754,MCO,PHL,122,18:00:00+00,17:57:00+00,20:02:00+00,20:03:00+00,-2
308535972,US,755,PHL,ATL,97,20:20:00+00,21:01:00+00,21:57:00+00,22:34:00+00,78
308532664,US,758,ORD,PHL,92,16:53:00+00,16:58:00+00,18:25:00+00,18:24:00+00,4
308536288,US,759,PHL,MCO,118,22:23:00+00,22:36:00+00,00:21:00+00,00:21:00+00,13
308522617,US,760,MCO,DCA,105,11:25:00+00,11:24:00+00,13:10:00+00,13:21:00+00,10
308486538,US,765,CLT,STL,84,22:27:00+00,22:42:00+00,23:51:00+00,00:10:00+00,-1406
308490103,US,765,DCA,CLT,49,19:40:00+00,20:04:00+00,20:29:00+00,20:56:00+00,51
308516380,US,766,LAX,PHL,279,21:07:00+00,21:15:00+00,01:46:00+00,02:00:00+00,22
308552057,US,768,TPA,PHL,126,18:14:00+00,18:13:00+00,20:20:00+00,20:28:00+00,7
308536497,US,769,PHL,TPA,125,19:56:00+00,20:00:00+00,22:01:00+00,22:02:00+00,5
308537270,US,776,PIT,PHL,48,21:49:00+00,22:18:00+00,22:37:00+00,23:04:00+00,56
308536396,US,777,PHL,PIT,43,19:42:00+00,20:07:00+00,20:25:00+00,20:52:00+00,52
308486448,US,778,CLT,PHL,70,18:55:00+00,18:54:00+00,20:05:00+00,20:08:00+00,2
308536775,US,780,PHX,LAX,55,21:03:00+00,21:32:00+00,21:58:00+00,22:35:00+00,66
308532683,US,780,ORD,PHX,178,16:18:00+00,16:25:00+00,19:16:00+00,19:31:00+00,22
308536256,US,781,PHL,LAX,287,18:08:00+00,18:14:00+00,22:55:00+00,23:16:00+00,27
308536632,US,782,PHX,DEN,79,01:50:00+00,02:18:00+00,03:09:00+00,03:46:00+00,65
308516410,US,782,LAX,PHX,63,23:34:00+00,00:00:00+00,00:37:00+00,01:20:00+00,-1371
308532673,US,785,ORD,PHL,92,15:04:00+00,15:08:00+00,16:36:00+00,16:40:00+00,8
308536353,US,785,PHL,ORD,97,11:55:00+00,12:10:00+00,13:32:00+00,13:54:00+00,37
308507312,US,786,IAH,CLT,130,17:02:00+00,17:11:00+00,19:12:00+00,19:23:00+00,20
308486465,US,787,CLT,PIT,63,20:48:00+00,20:57:00+00,21:51:00+00,21:58:00+00,16
308486537,US,793,CLT,STL,84,00:09:00+00,00:14:00+00,01:33:00+00,01:39:00+00,11
308540497,US,793,RIC,CLT,43,22:09:00+00,22:13:00+00,22:52:00+00,23:01:00+00,13
308516383,US,796,LAX,PHL,279,18:14:00+00,18:10:00+00,22:53:00+00,22:57:00+00,0
308532666,US,798,ORD,PHL,93,18:51:00+00,19:04:00+00,20:24:00+00,20:41:00+00,30
308536349,US,799,PHL,ORD,96,20:07:00+00,20:16:00+00,21:43:00+00,21:57:00+00,23
308497284,US,802,EWR,CLT,71,19:06:00+00,19:20:00+00,20:17:00+00,20:34:00+00,31
308486143,US,803,CLT,EWR,78,00:09:00+00,00:30:00+00,01:27:00+00,01:58:00+00,52
308490266,US,804,DCA,MCO,112,12:49:00+00,12:56:00+00,14:41:00+00,14:41:00+00,7
308522614,US,804,MCO,DCA,106,16:11:00+00,16:07:00+00,17:57:00+00,18:00:00+00,-1
308536420,US,808,PHL,RDU,55,22:36:00+00,23:18:00+00,23:31:00+00,00:15:00+00,-1354
308527028,US,808,MSP,PHL,125,18:53:00+00,19:37:00+00,20:58:00+00,21:41:00+00,87
308486443,US,820,CLT,PHL,70,21:56:00+00,21:56:00+00,23:06:00+00,23:14:00+00,8
308536335,US,825,PHL,MSP,137,22:19:00+00,22:55:00+00,00:36:00+00,01:14:00+00,74
308508583,US,829,ILM,CLT,40,11:25:00+00,11:16:00+00,12:05:00+00,11:49:00+00,-25
308536446,US,834,PHL,SAT,188,22:10:00+00,22:18:00+00,01:18:00+00,01:39:00+00,29
308517904,US,834,LGA,PHL,30,19:50:00+00,21:52:00+00,20:20:00+00,22:26:00+00,248
308536776,US,835,PHX,LAX,55,03:20:00+00,03:31:00+00,04:15:00+00,04:26:00+00,22
308491454,US,839,DEN,PHL,187,19:55:00+00,20:01:00+00,23:02:00+00,23:07:00+00,11
308497283,US,840,EWR,CLT,71,10:25:00+00,10:21:00+00,11:36:00+00,11:34:00+00,-6
308536131,US,844,PHL,DCA,32,21:25:00+00,21:33:00+00,21:57:00+00,22:03:00+00,14
308486444,US,848,CLT,PHL,68,17:25:00+00,17:41:00+00,18:33:00+00,18:48:00+00,31
308486692,US,848,CMH,CLT,62,15:16:00+00,15:17:00+00,16:18:00+00,16:08:00+00,-9
308522615,US,849,MCO,DCA,106,18:54:00+00,18:56:00+00,20:40:00+00,20:43:00+00,5
308536135,US,851,PHL,DEN,198,22:17:00+00,22:33:00+00,01:35:00+00,02:24:00+00,65
308486004,US,853,CLT,BUF,87,20:44:00+00,20:47:00+00,22:11:00+00,22:06:00+00,-2
308486093,US,856,CLT,DCA,56,00:09:00+00,00:14:00+00,01:05:00+00,01:14:00+00,14
308508735,US,856,IND,CLT,73,21:20:00+00,21:22:00+00,22:33:00+00,22:31:00+00,0
308472405,US,868,ATL,CLT,44,22:10:00+00,22:25:00+00,22:54:00+00,23:08:00+00,29
308486334,US,868,CLT,MDT,70,00:36:00+00,00:39:00+00,01:46:00+00,01:48:00+00,5
308547423,US,876,STL,CLT,87,12:45:00+00,12:52:00+00,14:12:00+00,14:15:00+00,10
308486016,US,882,CLT,BWI,63,00:09:00+00,00:23:00+00,01:12:00+00,01:22:00+00,24
308526682,US,885,MSP,CLT,121,11:55:00+00,11:52:00+00,13:56:00+00,13:42:00+00,-17
308491465,US,888,DEN,PHX,86,14:00:00+00,14:11:00+00,15:26:00+00,15:43:00+00,28
308536957,US,888,PHX,SEA,150,17:30:00+00,17:46:00+00,20:00:00+00,20:24:00+00,40
308486497,US,890,CLT,ROC,86,00:04:00+00,00:02:00+00,01:30:00+00,01:29:00+00,-3
308541071,US,890,RSW,CLT,94,21:25:00+00,21:33:00+00,22:59:00+00,23:02:00+00,11
308486342,US,892,CLT,MEM,77,17:19:00+00,17:33:00+00,18:36:00+00,18:50:00+00,28
308533052,US,892,ORF,CLT,47,15:09:00+00,15:15:00+00,15:56:00+00,16:07:00+00,17
308486108,US,893,CLT,DFW,119,17:19:00+00,17:21:00+00,19:18:00+00,19:28:00+00,12
308551932,US,893,TPA,CLT,78,14:30:00+00,14:27:00+00,15:48:00+00,15:50:00+00,-1
308485943,US,894,CLT,ATL,45,00:23:00+00,00:29:00+00,01:08:00+00,01:10:00+00,8
308517589,US,894,LGA,CLT,73,21:13:00+00,21:39:00+00,22:26:00+00,22:59:00+00,59
308532667,US,895,ORD,PHL,93,00:00:00+00,00:03:00+00,01:33:00+00,01:26:00+00,-4
308536878,US,895,PHX,ORD,176,19:30:00+00,19:48:00+00,22:26:00+00,22:43:00+00,35
308543584,US,898,SFO,CLT,277,05:36:00+00,05:39:00+00,10:13:00+00,10:11:00+00,1
308543284,US,899,SEA,PHX,144,21:51:00+00,22:15:00+00,00:15:00+00,00:44:00+00,53
308516583,VX,165,LAX,SJC,50,00:00:00+00,00:49:00+00,00:50:00+00,01:37:00+00,96
308515599,VX,479,LAS,LAX,42,03:50:00+00,04:36:00+00,04:32:00+00,05:18:00+00,92
308516208,VX,490,LAX,LAS,48,01:57:00+00,02:48:00+00,02:45:00+00,03:39:00+00,105
308545538,VX,547,SJC,LAX,48,02:01:00+00,02:34:00+00,02:49:00+00,03:26:00+00,70
308515799,VX,913,LAS,SFO,68,02:16:00+00,03:34:00+00,03:24:00+00,04:39:00+00,153
308515800,VX,917,LAS,SFO,68,03:31:00+00,04:15:00+00,04:39:00+00,05:26:00+00,91
308543743,VX,918,SFO,LAS,77,01:17:00+00,02:14:00+00,02:34:00+00,03:23:00+00,106
308543769,VX,948,SFO,LAX,54,04:51:00+00,05:33:00+00,05:45:00+00,06:34:00+00,91
308540063,WN,1,RDU,BWI,46,18:29:00+00,18:33:00+00,19:15:00+00,19:16:00+00,5
308522811,WN,1,MCO,RDU,81,16:23:00+00,16:23:00+00,17:44:00+00,17:43:00+00,-1
308506211,WN,1,HOU,MCO,117,13:33:00+00,13:42:00+00,15:30:00+00,15:37:00+00,16
308489726,WN,1,DAL,HOU,47,12:08:00+00,12:13:00+00,12:55:00+00,12:58:00+00,8
308496707,WN,10,ELP,PHX,56,17:16:00+00,17:13:00+00,18:12:00+00,18:13:00+00,-2
308521858,WN,10,MAF,HOU,66,11:43:00+00,11:44:00+00,12:49:00+00,12:46:00+00,-2
308489706,WN,10,DAL,ELP,74,15:04:00+00,15:09:00+00,16:18:00+00,16:32:00+00,19
308491314,WN,100,DEN,MCO,199,23:38:00+00,00:54:00+00,02:57:00+00,04:07:00+00,-1294
308546149,WN,100,SLC,DEN,58,21:31:00+00,21:49:00+00,22:29:00+00,23:18:00+00,67
308515829,WN,100,LAS,SLC,54,19:51:00+00,20:04:00+00,20:45:00+00,21:01:00+00,29
308477387,WN,100,BNA,SAN,215,13:34:00+00,13:39:00+00,17:09:00+00,17:16:00+00,12
308533038,WN,100,ORF,BNA,84,11:14:00+00,11:13:00+00,12:38:00+00,12:37:00+00,-2
308541575,WN,100,SAN,LAS,62,18:21:00+00,18:18:00+00,19:23:00+00,19:14:00+00,-12
308531427,WN,1003,OMA,LAS,145,11:53:00+00,11:51:00+00,14:18:00+00,14:21:00+00,1
308515754,WN,1003,LAS,SAN,47,15:05:00+00,15:09:00+00,15:52:00+00,15:51:00+00,3
308515818,WN,1005,LAS,SJC,69,18:10:00+00,18:20:00+00,19:19:00+00,19:17:00+00,8
308468361,WN,1005,ABQ,LAS,68,16:09:00+00,16:11:00+00,17:17:00+00,17:23:00+00,8
308480952,WN,1006,BWI,PVD,57,00:35:00+00,00:34:00+00,01:32:00+00,01:24:00+00,-9
